Class,File,Surface Area,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3_bin_0,A3_bin_1,A3_bin_2,A3_bin_3,A3_bin_4,A3_bin_5,A3_bin_6,A3_bin_7,A3_bin_8,A3_bin_9,A3_bin_10,A3_bin_11,A3_bin_12,A3_bin_13,A3_bin_14,A3_bin_15,A3_bin_16,A3_bin_17,A3_bin_18,A3_bin_19,A3_bin_20,A3_bin_21,A3_bin_22,A3_bin_23,A3_bin_24,A3_bin_25,A3_bin_26,A3_bin_27,A3_bin_28,A3_bin_29,A3_bin_30,A3_bin_31,A3_bin_32,A3_bin_33,A3_bin_34,A3_bin_35,A3_bin_36,A3_bin_37,A3_bin_38,A3_bin_39,D1_bin_0,D1_bin_1,D1_bin_2,D1_bin_3,D1_bin_4,D1_bin_5,D1_bin_6,D1_bin_7,D1_bin_8,D1_bin_9,D1_bin_10,D1_bin_11,D1_bin_12,D1_bin_13,D1_bin_14,D1_bin_15,D1_bin_16,D1_bin_17,D1_bin_18,D1_bin_19,D1_bin_20,D1_bin_21,D1_bin_22,D1_bin_23,D1_bin_24,D1_bin_25,D1_bin_26,D1_bin_27,D1_bin_28,D1_bin_29,D1_bin_30,D1_bin_31,D1_bin_32,D1_bin_33,D1_bin_34,D1_bin_35,D1_bin_36,D1_bin_37,D1_bin_38,D1_bin_39,D2_bin_0,D2_bin_1,D2_bin_2,D2_bin_3,D2_bin_4,D2_bin_5,D2_bin_6,D2_bin_7,D2_bin_8,D2_bin_9,D2_bin_10,D2_bin_11,D2_bin_12,D2_bin_13,D2_bin_14,D2_bin_15,D2_bin_16,D2_bin_17,D2_bin_18,D2_bin_19,D2_bin_20,D2_bin_21,D2_bin_22,D2_bin_23,D2_bin_24,D2_bin_25,D2_bin_26,D2_bin_27,D2_bin_28,D2_bin_29,D2_bin_30,D2_bin_31,D2_bin_32,D2_bin_33,D2_bin_34,D2_bin_35,D2_bin_36,D2_bin_37,D2_bin_38,D2_bin_39,D3_bin_0,D3_bin_1,D3_bin_2,D3_bin_3,D3_bin_4,D3_bin_5,D3_bin_6,D3_bin_7,D3_bin_8,D3_bin_9,D3_bin_10,D3_bin_11,D3_bin_12,D3_bin_13,D3_bin_14,D3_bin_15,D3_bin_16,D3_bin_17,D3_bin_18,D3_bin_19,D3_bin_20,D3_bin_21,D3_bin_22,D3_bin_23,D3_bin_24,D3_bin_25,D3_bin_26,D3_bin_27,D3_bin_28,D3_bin_29,D3_bin_30,D3_bin_31,D3_bin_32,D3_bin_33,D3_bin_34,D3_bin_35,D3_bin_36,D3_bin_37,D3_bin_38,D3_bin_39,D4_bin_0,D4_bin_1,D4_bin_2,D4_bin_3,D4_bin_4,D4_bin_5,D4_bin_6,D4_bin_7,D4_bin_8,D4_bin_9,D4_bin_10,D4_bin_11,D4_bin_12,D4_bin_13,D4_bin_14,D4_bin_15,D4_bin_16,D4_bin_17,D4_bin_18,D4_bin_19,D4_bin_20,D4_bin_21,D4_bin_22,D4_bin_23,D4_bin_24,D4_bin_25,D4_bin_26,D4_bin_27,D4_bin_28,D4_bin_29,D4_bin_30,D4_bin_31,D4_bin_32,D4_bin_33,D4_bin_34,D4_bin_35,D4_bin_36,D4_bin_37,D4_bin_38,D4_bin_39
ComputerKeyboard,D00525.obj,0.06298792207543459,-0.18981929590958055,-0.26101433270429114,1.911680508858625,0.5043249636429569,1.3532856512300175,168.91467919944475,0.1188,0.1,0.079,0.0626,0.0568,0.0402,0.0304,0.0266,0.0258,0.0186,0.0178,0.0168,0.0148,0.015,0.0108,0.0102,0.0116,0.011,0.013,0.013,0.0094,0.0108,0.0124,0.0102,0.015,0.013,0.0144,0.017,0.0152,0.0158,0.0188,0.0138,0.016,0.0186,0.0176,0.0164,0.0196,0.0196,0.017,0.0166,0.013,0.0442,0.0726,0.0824,0.089,0.0748,0.0712,0.07,0.0604,0.0596,0.056,0.0514,0.0514,0.0394,0.0362,0.0294,0.0244,0.0196,0.0148,0.0148,0.0134,0.0072,0.0022,0.0018,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0496,0.0724,0.0754,0.0798,0.077,0.0648,0.0598,0.0676,0.054,0.0494,0.0406,0.04,0.0354,0.0352,0.0332,0.0256,0.0252,0.0266,0.0214,0.0156,0.0116,0.0092,0.006,0.0016,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.2498,0.1272,0.0496,0.0176,0.0036,0.0018,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00905.obj,-0.08525654423642225,0.04200777545131748,0.1641233048921024,3.5350255095132495,0.4637234956585693,1.7508820343982079,19.980934220002727,0.0782,0.0776,0.0738,0.063,0.0618,0.0536,0.046,0.0294,0.0348,0.0268,0.0212,0.021,0.0182,0.016,0.0168,0.0154,0.0176,0.018,0.0124,0.0166,0.0142,0.0144,0.013,0.0168,0.0154,0.0132,0.0132,0.0162,0.0154,0.0146,0.0128,0.0116,0.0138,0.0148,0.0158,0.0142,0.0146,0.0142,0.0144,0.0092,0.01,0.0324,0.0528,0.0628,0.069,0.0786,0.075,0.072,0.0616,0.06,0.0602,0.055,0.0484,0.0418,0.0376,0.0454,0.0292,0.0232,0.0242,0.0202,0.0162,0.0108,0.0092,0.0034,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0296,0.0522,0.061,0.0726,0.0758,0.078,0.0748,0.0608,0.0616,0.0464,0.0466,0.0436,0.0366,0.038,0.0334,0.0266,0.0284,0.0244,0.0202,0.0198,0.016,0.0136,0.0124,0.009,0.006,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104,0.2544,0.151,0.0828,0.0498,0.0278,0.0122,0.0084,0.001,0.002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00278.obj,0.028097615559303513,-0.23845658142184248,-0.27856526904798473,1.3742053943103028,-0.029343886891751804,0.6385942997317715,18.966289293099326,0.1052,0.0962,0.0772,0.0654,0.0578,0.0428,0.0344,0.028,0.0238,0.02,0.0176,0.0152,0.0156,0.016,0.0148,0.0134,0.0196,0.017,0.0112,0.0128,0.0112,0.0166,0.0148,0.0128,0.014,0.0166,0.0138,0.0142,0.0142,0.0138,0.0144,0.017,0.014,0.0174,0.0156,0.0146,0.019,0.0198,0.0148,0.0074,0.0142,0.039,0.0634,0.0724,0.0778,0.0718,0.0718,0.0628,0.0552,0.0576,0.049,0.0532,0.0448,0.05,0.0438,0.0332,0.0354,0.0288,0.0292,0.0212,0.0146,0.0058,0.0032,0.0016,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374,0.0416,0.0532,0.069,0.0662,0.0662,0.0688,0.0564,0.0592,0.048,0.0516,0.0478,0.0368,0.044,0.0374,0.0324,0.0306,0.0266,0.0222,0.0264,0.0266,0.024,0.0152,0.0092,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5086,0.246,0.123,0.0712,0.0344,0.0112,0.0048,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00654.obj,-0.06108297668008389,0.1258439320145358,0.29246375367486604,1.4352598177542502,0.0625185820585149,0.8665368400426451,2.489172513042091,0.0658,0.0788,0.0746,0.0684,0.0582,0.0526,0.0406,0.0368,0.031,0.0254,0.0248,0.0222,0.0244,0.0196,0.0164,0.0176,0.0178,0.0174,0.017,0.014,0.015,0.0144,0.0154,0.0118,0.0168,0.014,0.0156,0.0152,0.0142,0.0166,0.0144,0.0142,0.018,0.0144,0.0138,0.0132,0.0134,0.0114,0.0106,0.0042,0.0066,0.0354,0.0566,0.0752,0.0864,0.0884,0.0764,0.0718,0.0702,0.057,0.063,0.058,0.0524,0.047,0.0374,0.0318,0.0296,0.0236,0.015,0.0072,0.0056,0.0032,0.0008,0.0006,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0444,0.0542,0.0684,0.0774,0.077,0.0688,0.0732,0.0682,0.0612,0.0574,0.0496,0.038,0.0368,0.0368,0.0338,0.0258,0.0232,0.0278,0.0184,0.017,0.0114,0.0074,0.0024,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4378,0.2652,0.1506,0.0822,0.0366,0.0164,0.0088,0.0022,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00127.obj,0.0001879889572662311,0.1754112975674749,0.2344343147168675,3.195833955997211,0.26120888587780916,2.004399196703021,3.043144020133879,0.0558,0.0812,0.0756,0.0748,0.0588,0.0496,0.0418,0.0356,0.0272,0.025,0.023,0.0188,0.0182,0.0212,0.0164,0.017,0.0172,0.0162,0.0144,0.0136,0.0172,0.015,0.0136,0.016,0.0138,0.0154,0.013,0.0146,0.0154,0.0184,0.017,0.016,0.0182,0.0148,0.0172,0.0146,0.0184,0.0128,0.0114,0.0058,0.0082,0.038,0.0614,0.0702,0.0858,0.0914,0.0722,0.066,0.0606,0.0616,0.0602,0.0534,0.0472,0.0344,0.0394,0.031,0.0288,0.0242,0.022,0.0194,0.011,0.0066,0.0038,0.0022,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.03,0.0598,0.0738,0.0786,0.0828,0.0714,0.0666,0.0612,0.0576,0.0484,0.0462,0.0466,0.038,0.0394,0.0294,0.0332,0.0254,0.02,0.0162,0.0182,0.0174,0.0092,0.0076,0.0076,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324,0.2954,0.1462,0.0768,0.0368,0.009,0.0032,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00197.obj,-0.003974320135326317,0.19901629247051794,0.2927192314591032,2.3031358897543925,0.5157193716059932,1.3138526790812133,9.031485489974546,0.0572,0.0902,0.0778,0.0752,0.0654,0.0446,0.0396,0.032,0.0294,0.0252,0.0218,0.0234,0.0164,0.0176,0.0174,0.0178,0.0134,0.013,0.014,0.0128,0.0142,0.0168,0.0144,0.0138,0.0146,0.0166,0.0186,0.0144,0.0132,0.019,0.0144,0.014,0.019,0.0172,0.0156,0.014,0.014,0.0146,0.012,0.0054,0.0126,0.0452,0.0652,0.0762,0.0842,0.0844,0.0738,0.0732,0.06,0.0602,0.0572,0.0492,0.0534,0.0402,0.039,0.0318,0.0244,0.021,0.0154,0.0106,0.0074,0.0042,0.006,0.0032,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0378,0.0592,0.0838,0.071,0.0838,0.0716,0.0676,0.0672,0.0554,0.051,0.0494,0.0472,0.0356,0.0358,0.038,0.0276,0.0218,0.0194,0.0156,0.0126,0.0124,0.0076,0.0058,0.0018,0.0034,0.0014,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4916,0.2604,0.134,0.064,0.0282,0.015,0.004,0.0022,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00627.obj,0.31093048947583296,0.1325471295791422,-0.16236268575728463,1.1773974321015785,0.3507211880523629,0.8549474446497624,12.87785215722929,0.079,0.106,0.0766,0.0694,0.0604,0.0442,0.0348,0.031,0.0276,0.0218,0.02,0.0196,0.0218,0.0158,0.0168,0.0136,0.0128,0.0122,0.0148,0.012,0.0128,0.0146,0.0112,0.0156,0.0146,0.0122,0.012,0.014,0.015,0.0132,0.015,0.0188,0.0174,0.016,0.0176,0.0198,0.0172,0.0134,0.0138,0.0056,0.0156,0.0496,0.0674,0.0884,0.0894,0.0914,0.0778,0.0654,0.0656,0.0638,0.049,0.0508,0.045,0.0308,0.031,0.0348,0.0238,0.0228,0.0128,0.0108,0.0074,0.0044,0.0018,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0452,0.0668,0.0822,0.0858,0.08,0.075,0.071,0.0612,0.0522,0.0496,0.0468,0.0422,0.041,0.0306,0.031,0.029,0.024,0.0198,0.0148,0.015,0.0114,0.0064,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5466,0.263,0.1188,0.0444,0.02,0.005,0.002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00382.obj,0.2427405087994128,-0.06345013719165461,-0.2400606690944853,1.7947005708446693,0.22521424455346145,0.9856818791214278,16.257662474057387,0.0866,0.0994,0.0796,0.0706,0.0516,0.039,0.0378,0.0296,0.0228,0.023,0.0184,0.0208,0.0156,0.0148,0.017,0.015,0.0176,0.0166,0.0126,0.012,0.0152,0.014,0.0142,0.012,0.0122,0.0136,0.0146,0.0142,0.0134,0.015,0.0146,0.0158,0.0196,0.016,0.0192,0.016,0.021,0.0146,0.0168,0.0076,0.0176,0.0458,0.0608,0.0844,0.0758,0.071,0.0708,0.0634,0.061,0.0614,0.0554,0.0512,0.0468,0.0396,0.0384,0.0294,0.0294,0.0292,0.0234,0.0182,0.0118,0.0078,0.005,0.0022,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0504,0.0678,0.0818,0.0746,0.0828,0.0682,0.0586,0.0542,0.045,0.0484,0.0452,0.0466,0.031,0.0324,0.0334,0.027,0.028,0.0252,0.0226,0.0218,0.015,0.0164,0.0058,0.0026,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,0.2726,0.1276,0.0534,0.0244,0.0082,0.0028,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00569.obj,-0.1262685007224747,0.05685581520232341,0.3217659139462417,1.8127110096562598,0.3695887756279953,1.2261941196219122,21.811857634491712,0.062,0.0704,0.0682,0.057,0.0532,0.0478,0.0452,0.0414,0.033,0.0306,0.0288,0.025,0.0236,0.0234,0.021,0.0196,0.0206,0.0164,0.0206,0.0184,0.0168,0.0158,0.017,0.0168,0.0146,0.0126,0.0142,0.0134,0.0192,0.013,0.0118,0.016,0.0114,0.0128,0.012,0.013,0.014,0.012,0.0096,0.0078,0.0088,0.0302,0.052,0.0576,0.0756,0.0838,0.0986,0.083,0.0818,0.0708,0.0594,0.0514,0.0432,0.0418,0.0344,0.0354,0.0246,0.0216,0.015,0.0116,0.0094,0.0044,0.0026,0.0028,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.031,0.047,0.0602,0.0638,0.0712,0.077,0.0782,0.0808,0.0664,0.0634,0.0562,0.045,0.0398,0.0356,0.0366,0.0282,0.0268,0.0204,0.0146,0.0138,0.0114,0.0076,0.0044,0.0052,0.0026,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3996,0.2476,0.1488,0.0952,0.0546,0.0324,0.0138,0.005,0.0016,0.0012,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00805.obj,0.9323570457289005,-0.0459814753899853,-0.29609514014909005,0.6900579092204191,0.3324846056795634,0.35131216273963733,4.920893265076231,0.0848,0.1066,0.089,0.0738,0.0538,0.0456,0.033,0.0304,0.0212,0.0212,0.0182,0.0166,0.0146,0.015,0.0154,0.0148,0.0122,0.0118,0.013,0.012,0.0128,0.0112,0.0122,0.0124,0.0126,0.012,0.0176,0.0156,0.0164,0.016,0.0144,0.015,0.0178,0.016,0.0212,0.0184,0.0184,0.0152,0.0134,0.0084,0.012,0.0404,0.0616,0.0794,0.081,0.0738,0.0682,0.0658,0.0614,0.0538,0.0532,0.049,0.0516,0.0428,0.0378,0.0336,0.0304,0.0262,0.0234,0.0196,0.0152,0.0108,0.0062,0.0024,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.04,0.0594,0.0674,0.0732,0.0718,0.0662,0.0634,0.0608,0.0526,0.0546,0.0486,0.0422,0.0402,0.0316,0.0358,0.0276,0.0276,0.0222,0.0214,0.0188,0.021,0.0158,0.0148,0.006,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4726,0.2702,0.1332,0.0624,0.0314,0.015,0.0096,0.003,0.0024,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00420.obj,0.5883102075285953,0.23712208507935095,-0.2089032470977641,1.910760686667947,0.33455855299740483,1.5283799134967468,9.89302712353144,0.0654,0.0774,0.0696,0.06,0.0492,0.0502,0.0416,0.0412,0.0318,0.0242,0.0282,0.0258,0.0202,0.022,0.024,0.0196,0.025,0.0198,0.0162,0.017,0.0148,0.0156,0.0172,0.0198,0.0144,0.016,0.0152,0.0098,0.0144,0.0168,0.0148,0.0118,0.0134,0.0116,0.0118,0.0158,0.0124,0.0132,0.0098,0.003,0.0084,0.0292,0.0416,0.054,0.0676,0.075,0.0734,0.0724,0.069,0.0696,0.0628,0.056,0.0492,0.0474,0.0424,0.0396,0.0348,0.028,0.0246,0.0216,0.0138,0.0114,0.006,0.002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0342,0.0464,0.0538,0.0596,0.0732,0.0712,0.0674,0.0658,0.0576,0.0586,0.0568,0.0524,0.045,0.0396,0.031,0.026,0.0262,0.026,0.0208,0.0178,0.0196,0.0166,0.0148,0.0066,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704,0.2272,0.1592,0.102,0.0532,0.0364,0.0252,0.0152,0.0084,0.0018,0.0006,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComputerKeyboard,D00597.obj,0.5313622388221325,-0.15690277072818484,-0.29515074166914756,0.434042747949402,0.5411543864312807,0.20199867893542325,33.61864347810787,0.0738,0.0804,0.072,0.063,0.0562,0.0434,0.0414,0.0364,0.0294,0.0266,0.0244,0.0224,0.019,0.0198,0.0194,0.0172,0.0184,0.0172,0.0202,0.0194,0.0152,0.0144,0.0144,0.0152,0.0146,0.0152,0.0156,0.0144,0.0126,0.0148,0.0126,0.0128,0.0138,0.0136,0.0132,0.013,0.0152,0.0134,0.0154,0.0106,0.0092,0.0312,0.0456,0.0662,0.0704,0.074,0.0744,0.0694,0.062,0.0644,0.0622,0.054,0.0504,0.049,0.0406,0.0346,0.031,0.0272,0.0192,0.0198,0.0126,0.0108,0.0086,0.0068,0.0038,0.0024,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0324,0.0458,0.067,0.0482,0.0816,0.065,0.0756,0.0624,0.059,0.0574,0.0534,0.0466,0.0372,0.041,0.0286,0.0328,0.0256,0.0322,0.0214,0.0202,0.0158,0.013,0.009,0.0042,0.007,0.0026,0.0012,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,0.2406,0.1476,0.0924,0.0576,0.0366,0.0186,0.009,0.0062,0.0048,0.0022,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
